date_time,wind_speed_BKK,wind_dir_BKK,wind_speed_Chiangmai,wind_dir_Chiangmai,wind_speed_Khonkaen,wind_dir_Khonkaen,wind_speed_Rayong,wind_dir_Rayong,wind_speed_Saraburi,wind_dir_Saraburi,wind_speed_Surat,wind_dir_Surat
2020-07-25 12:00:00,5.0,125.0,6.0,200.0,16.0,95.0,3.0,180.0,13.0,80.0,6.0,145.0
2020-07-25 18:00:00,9.0,180.0,13.0,165.0,7.0,125.0,12.0,190.0,3.0,145.0,6.0,210.0
2020-07-26 00:00:00,14.0,155.0,11.0,200.0,16.0,165.0,18.0,175.0,12.0,135.0,5.0,205.0
2020-07-26 06:00:00,20.0,190.0,22.0,190.0,14.0,150.0,21.0,190.0,16.0,185.0,11.0,210.0
2020-07-26 12:00:00,20.0,205.0,11.0,230.0,13.0,170.0,19.0,195.0,18.0,195.0,9.0,175.0
2020-07-26 18:00:00,15.0,205.0,7.0,185.0,12.0,205.0,22.0,225.0,16.0,205.0,11.0,225.0
2020-07-27 00:00:00,7.0,220.0,13.0,185.0,16.0,170.0,19.0,225.0,15.0,205.0,8.0,235.0
2020-07-27 06:00:00,12.0,225.0,15.0,195.0,15.0,200.0,16.0,240.0,14.0,190.0,6.0,270.0
2020-07-27 12:00:00,19.0,205.0,9.0,205.0,16.0,210.0,18.0,220.0,17.0,205.0,11.0,225.0
2020-07-27 18:00:00,10.0,225.0,9.0,190.0,11.0,210.0,15.0,235.0,17.0,210.0,9.0,205.0
2020-07-28 00:00:00,5.0,275.0,4.0,170.0,16.0,185.0,16.0,225.0,15.0,220.0,18.0,205.0
2020-07-28 06:00:00,12.0,215.0,10.0,225.0,13.0,205.0,13.0,225.0,10.0,210.0,27.0,200.0
2020-07-28 12:00:00,11.0,215.0,8.0,185.0,19.0,195.0,9.0,250.0,9.0,190.0,25.0,200.0
2020-07-28 18:00:00,8.0,265.0,10.0,225.0,9.0,235.0,13.0,250.0,11.0,235.0,10.0,200.0
2020-07-29 00:00:00,13.0,275.0,17.0,235.0,13.0,180.0,18.0,260.0,22.0,255.0,13.0,245.0
2020-07-29 06:00:00,25.0,280.0,18.0,255.0,15.0,220.0,18.0,290.0,16.0,260.0,15.0,235.0
2020-07-29 12:00:00,23.0,290.0,11.0,275.0,15.0,255.0,18.0,305.0,23.0,300.0,12.0,220.0
2020-07-29 18:00:00,22.0,285.0,14.0,260.0,9.0,290.0,27.0,310.0,21.0,275.0,16.0,260.0
2020-07-30 00:00:00,33.0,300.0,17.0,270.0,11.0,270.0,31.0,300.0,33.0,290.0,13.0,245.0
2020-07-30 06:00:00,21.0,260.0,19.0,275.0,14.0,245.0,31.0,260.0,40.0,280.0,24.0,245.0
2020-07-30 12:00:00,29.0,280.0,14.0,285.0,20.0,325.0,29.0,265.0,28.0,270.0,35.0,240.0
2020-07-30 18:00:00,29.0,290.0,12.0,270.0,9.0,265.0,35.0,290.0,21.0,275.0,33.0,260.0
2020-07-31 00:00:00,28.0,290.0,11.0,275.0,6.0,220.0,26.0,300.0,23.0,265.0,44.0,250.0
2020-07-31 06:00:00,24.0,275.0,11.0,290.0,15.0,285.0,24.0,285.0,23.0,255.0,48.0,260.0
2020-07-31 12:00:00,22.0,285.0,12.0,300.0,13.0,310.0,32.0,285.0,25.0,275.0,42.0,255.0
2020-07-31 18:00:00,28.0,285.0,5.0,255.0,4.0,355.0,42.0,280.0,20.0,260.0,39.0,275.0
2020-08-01 00:00:00,29.0,270.0,11.0,260.0,10.0,210.0,27.0,270.0,28.0,255.0,62.0,265.0
2020-08-01 06:00:00,41.0,280.0,24.0,275.0,16.0,300.0,42.0,275.0,36.0,275.0,71.0,265.0
2020-08-01 12:00:00,45.0,280.0,18.0,285.0,25.0,310.0,48.0,275.0,34.0,265.0,70.0,250.0
2020-08-01 18:00:00,41.0,270.0,9.0,230.0,26.0,300.0,53.0,275.0,38.0,270.0,73.0,265.0
2020-08-02 00:00:00,58.0,280.0,18.0,280.0,24.0,260.0,62.0,280.0,53.0,265.0,70.0,270.0
2020-08-02 06:00:00,73.0,270.0,31.0,285.0,49.0,260.0,73.0,270.0,66.0,270.0,75.0,255.0
2020-08-02 12:00:00,66.0,265.0,21.0,290.0,67.0,245.0,70.0,260.0,60.0,260.0,69.0,255.0
2020-08-02 18:00:00,71.0,270.0,14.0,265.0,74.0,250.0,86.0,270.0,54.0,275.0,65.0,265.0
2020-08-03 00:00:00,72.0,260.0,15.0,285.0,60.0,255.0,74.0,255.0,55.0,255.0,75.0,260.0
2020-08-03 06:00:00,87.0,260.0,15.0,290.0,46.0,225.0,84.0,260.0,71.0,260.0,82.0,255.0
2020-08-03 12:00:00,75.0,250.0,11.0,195.0,56.0,250.0,73.0,255.0,74.0,245.0,74.0,245.0
2020-08-03 18:00:00,68.0,240.0,30.0,220.0,56.0,230.0,75.0,245.0,58.0,235.0,61.0,250.0
2020-08-04 00:00:00,70.0,245.0,28.0,210.0,54.0,245.0,70.0,245.0,63.0,235.0,76.0,245.0
2020-08-04 06:00:00,74.0,250.0,29.0,145.0,50.0,230.0,66.0,250.0,70.0,240.0,81.0,250.0
2020-08-04 12:00:00,58.0,260.0,31.0,160.0,53.0,240.0,64.0,265.0,57.0,245.0,73.0,245.0
2020-08-04 18:00:00,55.0,240.0,21.0,200.0,40.0,235.0,54.0,250.0,53.0,235.0,59.0,245.0
2020-08-05 00:00:00,67.0,255.0,21.0,200.0,45.0,255.0,59.0,255.0,55.0,250.0,55.0,250.0
2020-08-05 06:00:00,63.0,255.0,12.0,200.0,44.0,250.0,62.0,255.0,64.0,255.0,61.0,250.0
2020-08-05 12:00:00,48.0,245.0,12.0,175.0,27.0,285.0,54.0,250.0,51.0,245.0,53.0,240.0
2020-08-05 18:00:00,38.0,260.0,21.0,245.0,25.0,270.0,39.0,265.0,39.0,260.0,31.0,245.0
2020-08-06 00:00:00,36.0,275.0,22.0,260.0,14.0,205.0,37.0,280.0,30.0,270.0,22.0,265.0
2020-08-06 06:00:00,28.0,305.0,15.0,275.0,18.0,280.0,23.0,295.0,30.0,285.0,25.0,245.0
2020-08-06 12:00:00,20.0,285.0,11.0,235.0,17.0,315.0,15.0,295.0,21.0,285.0,17.0,250.0
2020-08-06 18:00:00,22.0,290.0,11.0,260.0,10.0,330.0,22.0,295.0,26.0,285.0,21.0,250.0
2020-08-07 00:00:00,15.0,285.0,14.0,265.0,5.0,65.0,16.0,310.0,19.0,260.0,15.0,260.0
2020-08-07 06:00:00,24.0,285.0,14.0,280.0,3.0,85.0,24.0,295.0,25.0,280.0,23.0,250.0
2020-08-07 12:00:00,17.0,285.0,8.0,270.0,7.0,165.0,13.0,280.0,17.0,260.0,16.0,240.0
2020-08-07 18:00:00,26.0,270.0,9.0,240.0,2.0,155.0,23.0,275.0,21.0,275.0,27.0,250.0
2020-08-08 00:00:00,23.0,275.0,14.0,220.0,8.0,125.0,20.0,270.0,28.0,270.0,31.0,240.0
2020-08-08 06:00:00,18.0,260.0,13.0,240.0,15.0,205.0,23.0,275.0,20.0,275.0,32.0,250.0
2020-08-08 12:00:00,22.0,285.0,8.0,225.0,4.0,235.0,21.0,265.0,20.0,270.0,47.0,235.0
2020-08-08 18:00:00,16.0,215.0,10.0,190.0,7.0,175.0,29.0,255.0,20.0,240.0,46.0,240.0
2020-08-09 00:00:00,27.0,245.0,15.0,205.0,15.0,205.0,33.0,240.0,27.0,230.0,48.0,245.0
2020-08-09 06:00:00,23.0,240.0,12.0,230.0,15.0,230.0,33.0,240.0,24.0,250.0,58.0,245.0
2020-08-09 12:00:00,32.0,235.0,9.0,240.0,15.0,260.0,41.0,235.0,27.0,230.0,60.0,230.0
2020-08-09 18:00:00,31.0,240.0,5.0,225.0,12.0,230.0,38.0,250.0,27.0,235.0,43.0,250.0
2020-08-10 00:00:00,28.0,245.0,18.0,225.0,21.0,245.0,32.0,240.0,28.0,235.0,55.0,245.0
2020-08-10 06:00:00,27.0,260.0,18.0,250.0,24.0,235.0,35.0,245.0,31.0,250.0,55.0,250.0
2020-08-10 12:00:00,38.0,265.0,18.0,265.0,29.0,250.0,36.0,260.0,36.0,250.0,47.0,250.0
2020-08-10 18:00:00,38.0,260.0,13.0,225.0,20.0,245.0,46.0,265.0,37.0,275.0,40.0,260.0
2020-08-11 00:00:00,42.0,275.0,16.0,265.0,17.0,265.0,51.0,280.0,37.0,265.0,35.0,255.0
2020-08-11 06:00:00,40.0,275.0,20.0,270.0,18.0,270.0,49.0,275.0,38.0,270.0,35.0,245.0
2020-08-11 12:00:00,44.0,260.0,23.0,255.0,17.0,235.0,38.0,260.0,40.0,260.0,30.0,240.0
2020-08-11 18:00:00,39.0,260.0,23.0,240.0,15.0,240.0,27.0,265.0,34.0,260.0,29.0,260.0
2020-08-12 00:00:00,29.0,270.0,29.0,265.0,9.0,285.0,23.0,265.0,32.0,270.0,34.0,265.0
2020-08-12 06:00:00,31.0,270.0,16.0,265.0,18.0,280.0,28.0,265.0,30.0,260.0,37.0,255.0
2020-08-12 12:00:00,22.0,245.0,17.0,255.0,12.0,250.0,19.0,245.0,28.0,250.0,39.0,240.0
2020-08-12 18:00:00,24.0,205.0,7.0,230.0,13.0,225.0,33.0,220.0,33.0,220.0,35.0,255.0
2020-08-13 00:00:00,33.0,245.0,15.0,220.0,27.0,235.0,37.0,240.0,31.0,230.0,44.0,260.0
2020-08-13 06:00:00,36.0,275.0,14.0,235.0,34.0,230.0,38.0,285.0,30.0,250.0,53.0,260.0
2020-08-13 12:00:00,27.0,255.0,16.0,220.0,25.0,210.0,22.0,255.0,32.0,250.0,56.0,255.0
2020-08-13 18:00:00,31.0,245.0,12.0,220.0,25.0,205.0,33.0,250.0,39.0,235.0,36.0,260.0
2020-08-14 00:00:00,37.0,260.0,17.0,225.0,33.0,225.0,35.0,260.0,41.0,250.0,38.0,270.0
2020-08-14 06:00:00,30.0,280.0,13.0,230.0,42.0,255.0,30.0,280.0,39.0,270.0,27.0,230.0
2020-08-14 12:00:00,36.0,245.0,19.0,225.0,23.0,250.0,31.0,250.0,41.0,250.0,29.0,245.0
2020-08-14 18:00:00,37.0,255.0,23.0,230.0,29.0,235.0,35.0,250.0,44.0,245.0,20.0,250.0
2020-08-15 00:00:00,33.0,245.0,38.0,250.0,44.0,215.0,26.0,255.0,41.0,255.0,4.0,260.0
2020-08-15 06:00:00,37.0,250.0,21.0,245.0,51.0,270.0,28.0,250.0,40.0,255.0,17.0,250.0
2020-08-15 12:00:00,38.0,250.0,11.0,220.0,36.0,260.0,31.0,250.0,39.0,250.0,19.0,250.0
2020-08-15 18:00:00,31.0,260.0,28.0,265.0,35.0,255.0,34.0,280.0,38.0,270.0,14.0,250.0
2020-08-16 00:00:00,25.0,270.0,35.0,250.0,28.0,290.0,24.0,280.0,38.0,270.0,17.0,250.0
2020-08-16 06:00:00,30.0,265.0,29.0,260.0,24.0,285.0,23.0,280.0,33.0,265.0,15.0,260.0
2020-08-16 12:00:00,25.0,280.0,22.0,255.0,17.0,260.0,23.0,290.0,30.0,270.0,17.0,265.0
2020-08-16 18:00:00,21.0,265.0,22.0,255.0,30.0,295.0,23.0,290.0,22.0,290.0,14.0,265.0
2020-08-17 00:00:00,22.0,270.0,26.0,270.0,29.0,290.0,20.0,295.0,21.0,260.0,8.0,240.0
2020-08-17 06:00:00,20.0,275.0,22.0,265.0,17.0,265.0,14.0,270.0,25.0,260.0,14.0,255.0
2020-08-17 12:00:00,17.0,255.0,24.0,265.0,14.0,280.0,16.0,245.0,27.0,255.0,19.0,255.0
2020-08-17 18:00:00,17.0,270.0,32.0,265.0,18.0,280.0,19.0,255.0,23.0,255.0,21.0,250.0
2020-08-18 00:00:00,20.0,280.0,23.0,270.0,15.0,265.0,17.0,275.0,23.0,270.0,8.0,260.0
2020-08-18 06:00:00,17.0,285.0,20.0,265.0,17.0,280.0,15.0,280.0,17.0,270.0,17.0,265.0
2020-08-18 12:00:00,19.0,265.0,26.0,265.0,15.0,290.0,18.0,250.0,24.0,260.0,17.0,250.0
2020-08-18 18:00:00,22.0,270.0,25.0,270.0,18.0,285.0,23.0,270.0,22.0,265.0,21.0,265.0
2020-08-19 00:00:00,16.0,255.0,22.0,270.0,17.0,305.0,20.0,290.0,26.0,245.0,6.0,245.0
2020-08-19 06:00:00,21.0,280.0,20.0,260.0,19.0,245.0,22.0,280.0,25.0,265.0,18.0,255.0
2020-08-19 12:00:00,21.0,275.0,14.0,245.0,17.0,275.0,20.0,275.0,18.0,280.0,21.0,240.0
2020-08-19 18:00:00,14.0,255.0,18.0,265.0,13.0,270.0,16.0,260.0,18.0,250.0,16.0,240.0
2020-08-20 00:00:00,15.0,285.0,21.0,280.0,10.0,270.0,19.0,285.0,22.0,270.0,8.0,175.0
2020-08-20 06:00:00,19.0,275.0,11.0,275.0,9.0,250.0,15.0,265.0,14.0,250.0,14.0,245.0
2020-08-20 12:00:00,16.0,240.0,17.0,275.0,13.0,265.0,24.0,250.0,19.0,260.0,18.0,210.0
2020-08-20 18:00:00,13.0,265.0,16.0,275.0,16.0,270.0,24.0,255.0,22.0,250.0,13.0,260.0
2020-08-21 00:00:00,20.0,290.0,18.0,280.0,14.0,275.0,17.0,300.0,26.0,280.0,7.0,215.0
2020-08-21 06:00:00,10.0,295.0,28.0,290.0,23.0,260.0,10.0,270.0,25.0,265.0,9.0,215.0
2020-08-21 12:00:00,22.0,280.0,26.0,295.0,20.0,260.0,12.0,260.0,25.0,280.0,12.0,260.0
2020-08-21 18:00:00,20.0,290.0,25.0,285.0,20.0,260.0,18.0,295.0,26.0,280.0,12.0,275.0
2020-08-22 00:00:00,25.0,270.0,12.0,300.0,10.0,220.0,17.0,280.0,30.0,265.0,8.0,275.0
2020-08-22 06:00:00,16.0,265.0,9.0,320.0,12.0,270.0,20.0,265.0,22.0,260.0,10.0,285.0
2020-08-22 12:00:00,24.0,285.0,21.0,40.0,18.0,200.0,26.0,275.0,21.0,235.0,11.0,280.0
2020-08-22 18:00:00,25.0,265.0,3.0,175.0,25.0,205.0,28.0,255.0,23.0,265.0,13.0,250.0
2020-08-23 00:00:00,21.0,300.0,2.0,190.0,26.0,170.0,25.0,245.0,16.0,285.0,13.0,230.0
2020-08-23 06:00:00,25.0,285.0,8.0,190.0,27.0,205.0,24.0,245.0,19.0,235.0,21.0,250.0
2020-08-23 12:00:00,29.0,230.0,19.0,180.0,35.0,205.0,31.0,230.0,36.0,240.0,20.0,250.0
2020-08-23 18:00:00,35.0,260.0,18.0,240.0,40.0,215.0,27.0,230.0,36.0,245.0,19.0,260.0
2020-08-24 00:00:00,23.0,265.0,26.0,260.0,39.0,240.0,23.0,255.0,28.0,245.0,5.0,185.0
2020-08-24 06:00:00,25.0,285.0,23.0,260.0,24.0,270.0,24.0,275.0,22.0,265.0,10.0,230.0
2020-08-24 12:00:00,25.0,270.0,19.0,245.0,15.0,230.0,18.0,265.0,26.0,270.0,9.0,225.0
2020-08-24 18:00:00,20.0,250.0,31.0,265.0,21.0,260.0,14.0,270.0,25.0,255.0,8.0,245.0
2020-08-25 00:00:00,19.0,295.0,23.0,265.0,21.0,280.0,18.0,285.0,31.0,265.0,1.0,215.0
2020-08-25 06:00:00,15.0,280.0,19.0,270.0,22.0,275.0,11.0,280.0,23.0,265.0,7.0,295.0
2020-08-25 12:00:00,18.0,275.0,20.0,280.0,21.0,300.0,10.0,265.0,26.0,275.0,3.0,180.0
2020-08-25 18:00:00,13.0,270.0,28.0,265.0,14.0,240.0,14.0,285.0,17.0,260.0,6.0,205.0
2020-08-26 00:00:00,22.0,290.0,25.0,265.0,14.0,275.0,22.0,280.0,28.0,265.0,1.0,285.0
2020-08-26 06:00:00,19.0,270.0,20.0,295.0,28.0,275.0,16.0,275.0,27.0,260.0,7.0,305.0
2020-08-26 12:00:00,21.0,275.0,18.0,280.0,21.0,300.0,14.0,270.0,26.0,270.0,9.0,225.0
2020-08-26 18:00:00,20.0,285.0,21.0,275.0,24.0,275.0,18.0,295.0,20.0,270.0,11.0,245.0
2020-08-27 00:00:00,23.0,275.0,32.0,290.0,35.0,290.0,23.0,280.0,33.0,255.0,11.0,260.0
2020-08-27 06:00:00,23.0,285.0,18.0,290.0,33.0,280.0,18.0,265.0,24.0,265.0,16.0,290.0
2020-08-27 12:00:00,30.0,305.0,25.0,295.0,39.0,300.0,24.0,295.0,25.0,310.0,16.0,280.0
2020-08-27 18:00:00,27.0,290.0,24.0,290.0,21.0,295.0,32.0,300.0,23.0,295.0,14.0,275.0
2020-08-28 00:00:00,24.0,285.0,23.0,295.0,15.0,285.0,23.0,285.0,26.0,280.0,7.0,315.0
2020-08-28 06:00:00,25.0,280.0,19.0,290.0,6.0,345.0,18.0,265.0,25.0,270.0,16.0,275.0
2020-08-28 12:00:00,17.0,305.0,17.0,300.0,10.0,355.0,21.0,285.0,22.0,295.0,20.0,270.0
2020-08-28 18:00:00,21.0,295.0,9.0,265.0,4.0,10.0,25.0,295.0,23.0,270.0,17.0,275.0
2020-08-29 00:00:00,32.0,310.0,11.0,260.0,5.0,150.0,23.0,280.0,13.0,280.0,12.0,310.0
2020-08-29 06:00:00,19.0,280.0,14.0,290.0,5.0,105.0,16.0,275.0,6.0,360.0,15.0,295.0
2020-08-29 12:00:00,2.0,335.0,5.0,340.0,10.0,165.0,10.0,260.0,5.0,355.0,13.0,280.0
2020-08-29 18:00:00,5.0,305.0,6.0,180.0,2.0,90.0,18.0,260.0,5.0,295.0,10.0,255.0
2020-08-30 00:00:00,9.0,320.0,9.0,235.0,5.0,230.0,13.0,265.0,4.0,220.0,3.0,255.0
2020-08-30 06:00:00,2.0,35.0,8.0,190.0,7.0,140.0,9.0,200.0,3.0,50.0,5.0,295.0
2020-08-30 12:00:00,3.0,115.0,9.0,195.0,11.0,65.0,7.0,185.0,6.0,90.0,6.0,270.0
2020-08-30 18:00:00,2.0,185.0,12.0,185.0,9.0,105.0,13.0,195.0,3.0,220.0,10.0,205.0
2020-08-31 00:00:00,3.0,110.0,11.0,190.0,8.0,170.0,14.0,195.0,6.0,120.0,10.0,210.0
2020-08-31 06:00:00,2.0,150.0,17.0,180.0,9.0,125.0,13.0,210.0,4.0,100.0,13.0,235.0
2020-08-31 12:00:00,8.0,155.0,15.0,175.0,12.0,130.0,18.0,210.0,10.0,125.0,12.0,225.0
2020-08-31 18:00:00,2.0,160.0,10.0,125.0,5.0,85.0,12.0,230.0,3.0,105.0,8.0,220.0
2020-09-01 00:00:00,6.0,130.0,10.0,80.0,9.0,80.0,8.0,240.0,7.0,115.0,16.0,205.0
2020-09-01 06:00:00,5.0,205.0,14.0,90.0,13.0,95.0,12.0,200.0,9.0,160.0,20.0,195.0
2020-09-01 12:00:00,8.0,205.0,14.0,115.0,14.0,105.0,10.0,235.0,10.0,215.0,30.0,195.0
2020-09-01 18:00:00,7.0,270.0,6.0,60.0,4.0,360.0,12.0,265.0,8.0,225.0,19.0,195.0
2020-09-02 00:00:00,9.0,250.0,9.0,50.0,6.0,130.0,15.0,255.0,7.0,205.0,28.0,185.0
2020-09-02 06:00:00,13.0,255.0,4.0,125.0,4.0,115.0,18.0,250.0,16.0,250.0,35.0,190.0
2020-09-02 12:00:00,18.0,270.0,6.0,95.0,3.0,285.0,23.0,285.0,20.0,270.0,15.0,190.0
2020-09-02 18:00:00,14.0,300.0,6.0,120.0,5.0,345.0,20.0,280.0,13.0,305.0,8.0,250.0
2020-09-03 00:00:00,11.0,295.0,4.0,130.0,5.0,5.0,17.0,270.0,19.0,285.0,23.0,275.0
2020-09-03 06:00:00,18.0,300.0,8.0,290.0,10.0,45.0,17.0,300.0,17.0,310.0,15.0,290.0
2020-09-03 12:00:00,12.0,305.0,10.0,45.0,8.0,90.0,13.0,330.0,10.0,355.0,8.0,0.0
2020-09-03 18:00:00,8.0,5.0,6.0,130.0,8.0,35.0,13.0,345.0,6.0,40.0,7.0,270.0
2020-09-04 00:00:00,9.0,310.0,8.0,175.0,4.0,135.0,12.0,345.0,8.0,80.0,3.0,285.0
2020-09-04 06:00:00,7.0,35.0,6.0,210.0,19.0,125.0,9.0,50.0,2.0,130.0,6.0,240.0
2020-09-04 12:00:00,10.0,100.0,5.0,160.0,15.0,130.0,10.0,100.0,11.0,100.0,8.0,155.0
2020-09-04 18:00:00,3.0,120.0,8.0,150.0,3.0,170.0,12.0,165.0,2.0,175.0,6.0,180.0
2020-09-05 00:00:00,7.0,125.0,9.0,185.0,9.0,175.0,11.0,185.0,7.0,130.0,9.0,140.0
2020-09-05 06:00:00,10.0,105.0,10.0,200.0,8.0,170.0,10.0,200.0,6.0,170.0,9.0,175.0
2020-09-05 12:00:00,12.0,165.0,9.0,225.0,6.0,155.0,12.0,190.0,10.0,160.0,11.0,145.0
2020-09-05 18:00:00,12.0,210.0,6.0,185.0,14.0,200.0,15.0,225.0,12.0,210.0,7.0,160.0
2020-09-06 00:00:00,14.0,255.0,13.0,215.0,18.0,175.0,18.0,220.0,20.0,215.0,9.0,195.0
2020-09-06 06:00:00,20.0,210.0,10.0,240.0,22.0,215.0,18.0,210.0,18.0,220.0,13.0,215.0
2020-09-06 12:00:00,20.0,235.0,16.0,255.0,19.0,240.0,17.0,215.0,20.0,245.0,15.0,210.0
2020-09-06 18:00:00,16.0,245.0,13.0,220.0,14.0,240.0,23.0,250.0,25.0,240.0,16.0,240.0
2020-09-07 00:00:00,16.0,255.0,11.0,250.0,21.0,225.0,20.0,255.0,27.0,225.0,14.0,220.0
2020-09-07 06:00:00,20.0,270.0,16.0,260.0,20.0,265.0,23.0,265.0,28.0,260.0,26.0,230.0
2020-09-07 12:00:00,20.0,265.0,21.0,275.0,15.0,285.0,24.0,260.0,29.0,260.0,19.0,250.0
2020-09-07 18:00:00,14.0,270.0,15.0,265.0,9.0,240.0,18.0,275.0,22.0,265.0,16.0,270.0
2020-09-08 00:00:00,22.0,285.0,11.0,265.0,5.0,210.0,18.0,305.0,25.0,270.0,7.0,235.0
2020-09-08 06:00:00,12.0,235.0,8.0,265.0,9.0,260.0,11.0,210.0,16.0,245.0,12.0,235.0
2020-09-08 12:00:00,14.0,245.0,4.0,35.0,10.0,210.0,19.0,220.0,16.0,205.0,15.0,250.0
2020-09-08 18:00:00,8.0,215.0,7.0,205.0,17.0,190.0,16.0,235.0,16.0,205.0,7.0,235.0
2020-09-09 00:00:00,8.0,245.0,14.0,225.0,19.0,165.0,12.0,240.0,16.0,230.0,7.0,230.0
2020-09-09 06:00:00,10.0,235.0,8.0,240.0,16.0,195.0,9.0,240.0,14.0,245.0,12.0,270.0
2020-09-09 12:00:00,2.0,180.0,12.0,195.0,6.0,200.0,4.0,230.0,5.0,180.0,5.0,220.0
2020-09-09 18:00:00,10.0,185.0,11.0,180.0,11.0,150.0,4.0,185.0,14.0,195.0,4.0,220.0
2020-09-10 00:00:00,10.0,200.0,11.0,220.0,18.0,185.0,13.0,175.0,14.0,190.0,8.0,190.0
2020-09-10 06:00:00,11.0,180.0,10.0,250.0,15.0,185.0,15.0,195.0,14.0,200.0,12.0,235.0
2020-09-10 12:00:00,9.0,210.0,11.0,205.0,18.0,220.0,13.0,215.0,7.0,190.0,5.0,225.0
2020-09-10 18:00:00,1.0,325.0,13.0,225.0,5.0,220.0,7.0,255.0,4.0,160.0,10.0,215.0
2020-09-11 00:00:00,13.0,185.0,12.0,250.0,13.0,175.0,13.0,180.0,20.0,190.0,10.0,225.0
2020-09-11 06:00:00,16.0,195.0,17.0,245.0,17.0,225.0,13.0,200.0,19.0,215.0,5.0,240.0
2020-09-11 12:00:00,12.0,180.0,9.0,245.0,14.0,195.0,7.0,180.0,11.0,180.0,3.0,225.0
2020-09-11 18:00:00,10.0,190.0,11.0,205.0,6.0,220.0,10.0,160.0,9.0,180.0,21.0,210.0
2020-09-12 00:00:00,14.0,165.0,7.0,205.0,10.0,135.0,17.0,155.0,12.0,160.0,18.0,245.0
2020-09-12 06:00:00,13.0,160.0,13.0,195.0,15.0,170.0,13.0,195.0,11.0,180.0,13.0,215.0
2020-09-12 12:00:00,12.0,175.0,16.0,195.0,13.0,190.0,10.0,175.0,9.0,165.0,13.0,200.0
2020-09-12 18:00:00,8.0,170.0,9.0,180.0,5.0,195.0,7.0,145.0,7.0,140.0,9.0,210.0
2020-09-13 00:00:00,12.0,160.0,10.0,185.0,12.0,170.0,13.0,160.0,8.0,180.0,14.0,235.0
2020-09-13 06:00:00,11.0,180.0,16.0,185.0,6.0,175.0,12.0,190.0,10.0,160.0,21.0,245.0
2020-09-13 12:00:00,15.0,170.0,13.0,170.0,6.0,115.0,8.0,160.0,9.0,170.0,15.0,225.0
2020-09-13 18:00:00,8.0,185.0,10.0,160.0,6.0,155.0,2.0,255.0,8.0,210.0,7.0,235.0
2020-09-14 00:00:00,4.0,210.0,7.0,190.0,6.0,170.0,3.0,255.0,5.0,175.0,6.0,180.0
2020-09-14 06:00:00,1.0,185.0,12.0,190.0,5.0,80.0,4.0,20.0,1.0,190.0,14.0,225.0
2020-09-14 12:00:00,8.0,90.0,10.0,190.0,6.0,110.0,6.0,85.0,9.0,65.0,9.0,220.0
2020-09-14 18:00:00,5.0,175.0,10.0,190.0,5.0,150.0,6.0,175.0,5.0,215.0,12.0,235.0
2020-09-15 00:00:00,11.0,175.0,10.0,200.0,15.0,175.0,11.0,180.0,7.0,150.0,10.0,235.0
2020-09-15 06:00:00,3.0,205.0,12.0,245.0,7.0,185.0,10.0,185.0,10.0,230.0,21.0,250.0
2020-09-15 12:00:00,4.0,230.0,10.0,245.0,7.0,170.0,4.0,230.0,2.0,230.0,15.0,240.0
2020-09-15 18:00:00,4.0,270.0,10.0,175.0,5.0,250.0,6.0,240.0,9.0,250.0,26.0,245.0
2020-09-16 00:00:00,7.0,235.0,14.0,220.0,13.0,170.0,13.0,210.0,8.0,215.0,35.0,250.0
2020-09-16 06:00:00,10.0,250.0,17.0,250.0,10.0,195.0,19.0,250.0,11.0,230.0,38.0,255.0
2020-09-16 12:00:00,17.0,270.0,11.0,265.0,6.0,245.0,18.0,260.0,10.0,250.0,32.0,260.0
2020-09-16 18:00:00,18.0,290.0,5.0,210.0,4.0,280.0,15.0,275.0,9.0,275.0,38.0,260.0
2020-09-17 00:00:00,8.0,250.0,12.0,235.0,10.0,205.0,9.0,295.0,7.0,240.0,45.0,275.0
2020-09-17 06:00:00,11.0,315.0,9.0,255.0,9.0,240.0,17.0,260.0,8.0,270.0,50.0,280.0
2020-09-17 12:00:00,23.0,285.0,9.0,300.0,14.0,305.0,25.0,300.0,14.0,280.0,50.0,265.0
2020-09-17 18:00:00,22.0,300.0,5.0,250.0,7.0,280.0,28.0,300.0,13.0,295.0,50.0,270.0
2020-09-18 00:00:00,18.0,295.0,2.0,225.0,5.0,270.0,21.0,295.0,14.0,275.0,53.0,280.0
2020-09-18 06:00:00,23.0,295.0,8.0,310.0,20.0,5.0,25.0,310.0,14.0,280.0,68.0,275.0
2020-09-18 12:00:00,21.0,310.0,24.0,25.0,51.0,10.0,36.0,305.0,16.0,340.0,67.0,250.0
2020-09-18 18:00:00,19.0,310.0,20.0,50.0,54.0,5.0,30.0,290.0,24.0,300.0,69.0,270.0
2020-09-19 00:00:00,52.0,265.0,42.0,30.0,60.0,40.0,51.0,265.0,38.0,280.0,66.0,260.0
2020-09-19 06:00:00,45.0,260.0,62.0,55.0,80.0,165.0,68.0,250.0,60.0,270.0,74.0,250.0
2020-09-19 12:00:00,61.0,235.0,36.0,70.0,52.0,185.0,71.0,240.0,49.0,230.0,77.0,235.0
2020-09-19 18:00:00,59.0,235.0,39.0,85.0,36.0,190.0,65.0,240.0,42.0,220.0,69.0,235.0
2020-09-20 00:00:00,61.0,230.0,51.0,115.0,39.0,195.0,58.0,230.0,60.0,230.0,68.0,255.0
